ID,Sex,Age,Region,Children,Est_Income,Car_Owner,Status,Lifetime Segments,Loyalty Level,International Segments,Local Segments,Cancellations,Type Travel,Customer_Segments,Trips_To_The_Website_Yr
3702,M,54.013333,1,0,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3703,M,53.12,1,0,67388,N,M,96.33,3,0.5,91.04,1,Business,High Income Families,19
3704,M,57.546667,2,1,94188.3,N,S,41.51,2,0.86,19.78,0,Business,High Income Families,8
3705,M,33,2,1,84166.1,N,D,15.02,2,0,11.74,1,Business,High Income Families,3
3706,M,34.32,3,2,59613.1,N,M,175.78,1,0,163.41,0,Business,High Income Families,35
3707,F,41.98,3,2,91861,Y,M,22.06,1,0,6.74,0,Business,High Income Families,4
3708,M,61.713333,3,2,45429.7,Y,M,97.74,2,0,73.04,0,Personal,Low Value and No Kids,20
3709,M,53.12,2,1,67388,N,M,96.33,3,0.5,91.04,1,Business,High Income Families,19
3710,F,33.493333,2,1,12374.9,Y,S,123.59,2,0,106.1,0,Personal,Married No Kids,25
3711,F,26.833333,3,2,69133.9,Y,M,46.32,2,0,37.73,0,Personal,Low Value and No Kids,9
3712,M,54.013333,1,0,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3713,F,29.446667,3,2,84948,Y,M,23.73,3,0,12.58,0,Personal,Low Value and No Kids,5
3714,F,40.96,3,2,30998.8,N,M,52.91,1,0,50.5,0,Personal,Married No Kids,11
3715,M,34.32,3,2,59613.1,N,M,200.5,2,0,163.41,0,Business,High Income Families,40
3716,M,61.713333,3,2,45429.7,Y,M,97.74,3,0,73.04,0,Personal,Low Value and No Kids,20
3717,M,53.12,1,0,67388,N,M,96.33,4,0.5,91.04,1,Business,High Income Families,19
3718,M,54.013333,1,0,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3719,M,34.32,3,2,59613.1,N,M,134.67,4,0,163.41,0,Business,High Income Families,27
3720,M,35.653333,3,2,21416.5,N,M,27.61,3,9.17,8.53,0,Business,High Income Families,6
3721,M,61.713333,3,2,45429.7,Y,M,97.74,2,0,73.04,0,Personal,Low Value and No Kids,20
3722,M,53.12,2,1,67388,N,M,96.33,4,0.5,91.04,1,Business,High Income Families,19
3723,M,54.013333,2,1,84166.1,N,M,15.02,1,0,11.74,1,Business,High Income Families,3
3724,M,16.7,2,1,78554.2,N,S,35.88,2,7.26,23.03,0,Personal,Married No Kids,7
3725,F,30.886667,3,2,38215.9,N,M,0.97,2,0,0.97,0,Personal,Married No Kids,0
3727,F,47.966667,3,2,49745.3,N,M,27.28,4,0,24.44,0,Personal,Low Value and No Kids,5
3728,M,34.32,3,2,59613.1,N,M,175.78,1,0,163.41,0,Business,High Income Families,35
3729,F,13.86,3,2,88427,N,M,69.97,3,4.16,43.34,0,Business,High Income Families,14
3730,F,26.273333,3,2,98003.7,Y,M,84.42,2,0,83.39,0,Business,High Income Families,17
3731,M,53.693333,1,0,89142.7,N,S,16.91,4,8.13,5.01,0,Business,High Income Families,3
3732,F,63.086667,1,0,74530.8,N,S,127.89,4,0.49,106.5,0,Personal,Married No Kids,26
3739,F,48.206667,3,2,76289.2,N,M,104.63,2,0,82.43,0,Business,High Income Families,21
3741,M,63.933333,2,1,66931.9,N,M,17.46,1,0.39,5.35,0,Business,High Income Families,3
3742,F,25.44,3,2,9309.57,Y,M,108.3,4,0,99.73,0,Business,High Income Families,22
3747,F,56.72,1,0,77726.4,N,S,23.52,1,0,9.51,0,Personal,Married No Kids,5
3749,F,45.673333,2,1,2800.68,N,S,134.75,2,0,106.3,0,Business,High Income Families,27
3752,F,44.926667,3,2,90271.6,N,M,110.4,3,0,96.43,0,Business,High Income Families,22
3756,F,31.126667,3,2,64816.6,Y,M,27.87,4,0,6.87,0,Business,High Income Families,6
3757,F,44.98,3,2,98217.1,N,M,42.74,2,0,13.24,0,Business,High Income Families,9
3760,F,61.693333,1,0,15989.3,N,S,29.17,1,0,25.49,1,Business,High Income Families,6
3766,M,21.64,2,1,84978.1,N,S,88.79,1,7.68,76.07,0,Personal,Low Value and No Kids,18
3767,F,49.986667,3,2,36647.9,N,M,107.38,2,0,85.96,0,Business,High Income Families,21
3768,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
3769,F,48.246667,2,1,73338,N,S,29.93,2,0,9.01,0,Personal,Married No Kids,6
3770,F,60.746667,1,0,433.74,N,S,44.22,3,0,40.91,0,Business,High Income Families,9
3771,F,45.36,3,2,16962.2,N,M,27.57,1,0,8.96,0,Business,High Income Families,6
3773,M,26.026667,3,2,10708.3,N,M,142.95,1,4.85,117.26,0,Personal,Low Value and No Kids,29
3776,F,20.3,1,0,2031.61,N,M,109.04,2,0,87.4,0,Business,High Income Families,22
3779,F,42,3,2,16938.5,N,S,22.11,2,0,8.76,0,Personal,Low Value and No Kids,4
3782,F,46,1,0,55221,N,M,15.69,1,0,15.2,0,Business,High Income Families,3
3783,F,47,2,1,8073.11,N,M,89.05,1,0,60.35,0,Personal,Married No Kids,18
3784,M,53.68,2,1,95448.6,Y,M,29.46,4,0,5.21,0,Personal,Low Value and No Kids,6
3785,M,17.006667,2,1,24141.5,Y,S,125.87,4,0,97.05,0,Business,High Income Families,25
3786,M,63.173333,3,2,63152.6,Y,S,70.01,3,0,40.07,0,Business,High Income Families,14
3788,M,55.64,3,2,72084.7,N,S,38.13,2,0,9.02,0,Business,High Income Families,8
3789,F,48,1,0,42760.5,N,S,53.7,1,0,40.23,0,Business,High Income Families,11
3790,F,52.646667,2,1,49072,N,S,34.25,1,0,10.74,0,Personal,Married No Kids,7
3791,F,62,1,0,27371.8,Y,M,142.7,4,0,126.55,0,Business,High Income Families,29
3794,M,41.913333,1,0,71472.9,N,M,130.22,3,0,114.2,0,Personal,Low Value and No Kids,26
3795,M,46.506667,1,0,95405.7,N,M,13.96,1,0,6.21,0,Business,High Income Families,3
3796,M,57.553333,1,0,95786.8,Y,S,108.79,4,0,87.46,0,Business,High Income Families,22
3798,M,28,1,0,90321.6,N,S,12.39,2,0,11.52,0,Personal,Married No Kids,2
3799,M,54.553333,1,0,90478.6,N,D,154.49,1,0,136.47,0,Business,High Income Families,31
3800,F,43,3,2,56187,N,M,21.83,2,0,13.74,0,Personal,Low Value and No Kids,4
3801,M,20.893333,2,1,28313.1,N,M,13.63,2,0,6.74,0,Business,High Income Families,3
3803,M,49.426667,3,2,29616,N,M,75.29,2,0,45.5,0,Personal,Low Value and No Kids,15
3805,M,50.673333,1,0,19732.8,N,M,47.25,1,0,22.44,0,Business,High Income Families,9
3806,M,14.64,2,1,41690.5,Y,S,31.45,2,0,28.95,0,Business,High Income Families,6
3808,M,56.473333,3,2,96.33,N,S,59.01,1,0,32.88,1,Business,High Income Families,12
3811,F,25.14,3,2,52004.8,N,M,28.14,3,0,23.11,0,Personal,Low Value and No Kids,6
3821,F,48.373333,1,0,78851.3,N,S,29.04,4,0,28.66,0,Business,High Income Families,6
3822,F,62.786667,2,1,17540.7,Y,S,36.2,1,0.57,13.45,0,Personal,Married No Kids,7
3823,F,61.02,1,0,83891.9,Y,M,74.4,4,0,45.47,0,Personal,Low Value and No Kids,15
3824,F,38.766667,3,2,28220.8,N,M,38.95,4,0,12.46,0,Business,High Income Families,8
3825,F,15.6,1,0,28589.1,N,S,100.28,3,0,87.09,0,Business,High Income Families,20
